"Administrative","Administrative_Duration","Informational","Informational_Duration","ProductRelated","ProductRelated_Duration","BounceRates","ExitRates","PageValues","SpecialDay","Month","OperatingSystems","Browser","Region","TrafficType","VisitorType","Weekend","Revenue","TotalPages","TotalDuration","EngagementRatio","BounceExitSpread","SessionScore","Season","DurationGroup","Cluster"
1,61.5,0,0,13,949.75,0,0.007692308,51.75775772,0,"Dec","1","1","1","2","New_Visitor","FALSE","TRUE",14,1011.25,3.69698269428571,0.007692308,51.3596211062284,"Winter","Long","4"
0,0,0,0,35,2381.097222,0.005714286,0.021959184,0,0,"Nov","2","2","1","2","Returning_Visitor","FALSE","FALSE",35,2381.097222,0,0.016244898,0,"Autumn","Long","4"
3,32.25,0,0,27,1273.25,0,0.008888889,43.89691103,0,"Nov","2","2","1","2","New_Visitor","FALSE","TRUE",30,1305.5,1.46323036766667,0.008888889,43.5067162604115,"Autumn","Long","4"
0,0,0,0,50,3002.902778,0.002083333,0.013611111,0,0,"Nov","2","2","1","2","Returning_Visitor","TRUE","FALSE",50,3002.902778,0,0.011527778,0,"Autumn","Very Long","4"
3,54.5,0,0,6,148.75,0.022222222,0.033333333,0,0,"Nov","3","2","1","3","Returning_Visitor","FALSE","FALSE",9,203.25,0,0.011111111,0,"Autumn","Short","4"
9,335.1666667,5,219,107,6235.06603,0.005309735,0.016223404,0,0,"Nov","1","1","1","2","Returning_Visitor","FALSE","FALSE",121,6789.2326967,0,0.010913669,0,"Autumn","Very Long","1"
0,0,1,0,0,0,0.2,0.2,0,0,"Nov","1","1","4","15","Returning_Visitor","FALSE","FALSE",1,0,0,0,0,"Autumn","Zero","3"
18,1103.330357,8,696.8333333,359,12959.91515,0.000795756,0.008975428,7.231074783,0,"Nov","2","2","1","2","Returning_Visitor","FALSE","TRUE",385,14760.0788403,0.0187820124233766,0.008179672,7.16047026692636,"Autumn","Very Long","1"
0,0,0,0,63,1361.203175,0,0.014761905,0,0,"Nov","2","2","7","2","Returning_Visitor","FALSE","FALSE",63,1361.203175,0,0.014761905,0,"Autumn","Long","4"
0,0,2,28.75,82,2375.114286,0.007058824,0.031764706,0,0,"Nov","2","2","1","1","Returning_Visitor","TRUE","FALSE",84,2403.864286,0,0.024705882,0,"Autumn","Long","4"
0,0,0,0,14,1404.75,0,0.021428571,0,0,"Dec","2","2","1","2","New_Visitor","FALSE","FALSE",14,1404.75,0,0.021428571,0,"Winter","Long","4"
3,875,0,0,34,780.7916667,0,0.015675676,0,0,"Dec","4","2","3","2","Returning_Visitor","TRUE","FALSE",37,1655.7916667,0,0.015675676,0,"Winter","Long","4"
11,250.25,0,0,169,8276.292565,0.002406417,0.016051967,8.174728678,0,"Nov","4","1","1","8","Returning_Visitor","TRUE","FALSE",180,8526.542565,0.0454151593222222,0.01364555,8.02415216814739,"Autumn","Very Long","1"
6,104.5,0,0,11,1206.75,0,0.013333333,0,0,"Dec","4","1","4","8","New_Visitor","FALSE","FALSE",17,1311.25,0,0.013333333,0,"Winter","Long","4"
6,166.375,1,0,39,1858.833333,0.001515152,0.011818182,50.17693633,0,"Dec","1","1","1","2","Returning_Visitor","FALSE","FALSE",46,2025.208333,1.09080296369565,0.01030303,49.5088089642025,"Winter","Long","4"
1,11.83333333,2,27,31,424.75,0.019047619,0.039292517,30.81857956,0,"Nov","2","2","3","1","Returning_Visitor","FALSE","TRUE",34,463.58333333,0.906428810588235,0.020244898,29.043684952538,"Autumn","Medium","4"
0,0,0,0,1,0,0.2,0.2,0,0,"Nov","4","2","1","1","Returning_Visitor","TRUE","FALSE",1,0,0,0,0,"Autumn","Zero","3"
18,261.1619048,0,0,58,1992.717308,0.008955224,0.015829187,0,0,"Nov","3","2","6","2","Returning_Visitor","FALSE","FALSE",76,2253.8792128,0,0.006873963,0,"Autumn","Long","1"
4,364.3333333,2,19,85,3642.066026,0.007777778,0.029549858,5.052145956,0,"Nov","2","2","1","1","Returning_Visitor","FALSE","FALSE",91,4025.3993593,0.0555180874285714,0.02177208,4.86472243673448,"Autumn","Very Long","1"
0,0,0,0,23,480.9166667,0.017391304,0.032608696,0,0,"Dec","4","2","1","2","Returning_Visitor","FALSE","FALSE",23,480.9166667,0,0.015217392,0,"Winter","Medium","4"
0,0,0,0,5,77.5,0.1,0.08,0,0,"Nov","3","2","4","11","Returning_Visitor","TRUE","FALSE",5,77.5,0,-0.02,0,"Autumn","Short","3"
2,64.5,0,0,52,2120.630952,0,0.011965812,0,0,"Nov","2","2","1","2","Returning_Visitor","FALSE","FALSE",54,2185.130952,0,0.011965812,0,"Autumn","Long","4"
3,84.25,0,0,52,1725.966667,0,0.031188811,0,0,"Nov","2","2","1","2","New_Visitor","FALSE","FALSE",55,1810.216667,0,0.031188811,0,"Autumn","Long","4"
1,0,0,0,58,1200.5,0.002298851,0.017816092,17.98756852,0,"Dec","2","10","3","6","Returning_Visitor","FALSE","FALSE",59,1200.5,0.304874042711864,0.015517241,17.6264863130976,"Winter","Long","4"
0,0,0,0,13,1314.083333,0,0.008333333,103.0610827,0,"Dec","8","13","9","20","Other","FALSE","TRUE",13,1314.083333,7.92777559230769,0.008333333,102.20224037852,"Winter","Long","4"
0,0,0,0,23,2225.288889,0.004347826,0.021516165,0,0,"Nov","1","1","4","1","Returning_Visitor","FALSE","FALSE",23,2225.288889,0,0.017168339,0,"Autumn","Long","4"
0,0,0,0,12,528.5833333,0,0.02,0,0,"Dec","8","13","9","20","Other","FALSE","FALSE",12,528.5833333,0,0.02,0,"Winter","Medium","4"
0,0,0,0,6,42,0.033333333,0.05,0,0,"Nov","2","2","9","3","Returning_Visitor","FALSE","FALSE",6,42,0,0.016666667,0,"Autumn","Short","4"
10,147.4583333,4,216.5,68,1587.765598,0,0.010045837,0,0,"Dec","2","2","3","2","Returning_Visitor","FALSE","FALSE",82,1951.7239313,0,0.010045837,0,"Winter","Long","1"
0,0,0,0,2,0,0.2,0.2,0,0,"Dec","2","5","2","1","Returning_Visitor","FALSE","FALSE",2,0,0,0,0,"Winter","Zero","3"
1,8,2,134.5,21,507.2916667,0.008333333,0.031944444,0,0,"Nov","2","10","1","1","Returning_Visitor","FALSE","TRUE",24,649.7916667,0,0.023611111,0,"Autumn","Medium","4"
0,0,2,6,7,162.625,0,0.022222222,0,0,"Nov","2","2","1","2","Returning_Visitor","TRUE","FALSE",9,168.625,0,0.022222222,0,"Autumn","Short","4"
0,0,0,0,12,442.5,0,0.008333333,0,0,"Nov","2","2","1","2","New_Visitor","FALSE","FALSE",12,442.5,0,0.008333333,0,"Autumn","Medium","4"
0,0,0,0,4,185,0.05,0.1,0,0,"Nov","2","2","1","20","Returning_Visitor","FALSE","FALSE",4,185,0,0.05,0,"Autumn","Short","4"
12,252.8125,4,78.5,100,4597.124242,0.00925181,0.028496768,2.638074656,0,"Nov","1","1","1","10","Returning_Visitor","TRUE","TRUE",116,4928.436742,0.0227420228965517,0.019244958,2.53918660871112,"Autumn","Very Long","1"
4,142.5,0,0,56,1885.33744,0.010714286,0.038102106,5.04016763,0,"Nov","2","5","3","11","Returning_Visitor","FALSE","TRUE",60,2027.83744,0.0840027938333333,0.02738782,4.79618241343982,"Autumn","Long","4"
9,965.5,0,0,30,1895.133333,0.005405405,0.011186186,0,0,"Dec","3","2","3","2","Returning_Visitor","TRUE","FALSE",39,2860.633333,0,0.005780781,0,"Winter","Long","4"
1,22,3,39,80,1903.081639,0.007228916,0.032248996,0,0,"Dec","3","2","1","2","Returning_Visitor","FALSE","FALSE",84,1964.081639,0,0.02502008,0,"Winter","Long","1"
0,0,0,0,42,2872.125,0.0025,0.025777778,0,0,"Nov","2","2","1","13","Returning_Visitor","TRUE","FALSE",42,2872.125,0,0.023277778,0,"Autumn","Long","4"
9,196.25,1,62.5,6,148.75,0,0.02,0,0,"Dec","4","1","9","2","Returning_Visitor","FALSE","FALSE",16,407.5,0,0.02,0,"Winter","Medium","4"
1,55.5,0,0,53,4048.583333,0.007843137,0.015490196,0,0,"Dec","4","1","1","1","Returning_Visitor","FALSE","FALSE",54,4104.083333,0,0.007647059,0,"Winter","Very Long","4"
2,140.5,0,0,10,431.5,0,0.006666667,0,0,"Dec","2","2","2","1","Returning_Visitor","FALSE","FALSE",12,572,0,0.006666667,0,"Winter","Medium","4"
0,0,0,0,3,60.5,0.1,0.1,0,0,"Nov","3","2","6","6","Returning_Visitor","FALSE","FALSE",3,60.5,0,0,0,"Autumn","Short","3"
0,0,0,0,4,105.5,0,0.05,0,0,"Dec","2","2","2","2","Returning_Visitor","FALSE","FALSE",4,105.5,0,0.05,0,"Winter","Short","4"
0,0,0,0,16,1902.25,0.00625,0.016666667,0,0,"Nov","2","4","6","2","New_Visitor","TRUE","FALSE",16,1902.25,0,0.010416667,0,"Autumn","Long","4"
0,0,0,0,1,0,0.2,0.2,0,0,"Nov","2","2","6","10","Returning_Visitor","FALSE","FALSE",1,0,0,0,0,"Autumn","Zero","3"
3,106.5,2,49.5,29,1433.634921,0.008064516,0.018932412,0,0,"Nov","3","2","4","2","Returning_Visitor","TRUE","FALSE",34,1589.634921,0,0.010867896,0,"Autumn","Long","4"
0,0,0,0,23,709.75,0.029166667,0.043055556,0,0,"Nov","2","2","1","2","Returning_Visitor","TRUE","FALSE",23,709.75,0,0.013888889,0,"Autumn","Medium","4"
7,218.6666667,0,0,5,145.6666667,0,0.014285714,0,0,"Nov","2","2","1","3","Returning_Visitor","FALSE","FALSE",12,364.3333334,0,0.014285714,0,"Autumn","Medium","4"
6,115.5833333,0,0,30,1076.958333,0,0.022857143,10.3889438,0,"Nov","2","2","4","3","Returning_Visitor","TRUE","TRUE",36,1192.5416663,0.288581772222222,0.022857143,10.1514822259444,"Autumn","Long","4"
2,242.5,0,0,59,5004.229167,0.006779661,0.034387947,0,0,"Dec","2","5","3","2","Returning_Visitor","TRUE","FALSE",61,5246.729167,0,0.027608286,0,"Winter","Very Long","4"
0,0,0,0,6,1038,0.033333333,0.066666667,0,0,"Dec","2","4","1","2","Returning_Visitor","FALSE","FALSE",6,1038,0,0.033333334,0,"Winter","Long","4"
0,0,0,0,12,337,0,0.006666667,19.37005896,0,"Dec","2","5","4","1","Returning_Visitor","TRUE","TRUE",12,337,1.61417158,0.006666667,19.2409252271433,"Winter","Medium","4"
0,0,0,0,3,98,0,0.066666667,0,0,"Nov","4","1","6","2","Returning_Visitor","FALSE","FALSE",3,98,0,0.066666667,0,"Autumn","Short","4"
0,0,0,0,30,1029.583333,0.003571429,0.009166667,0,0,"Dec","3","2","1","2","Returning_Visitor","FALSE","FALSE",30,1029.583333,0,0.005595238,0,"Winter","Long","4"
0,0,0,0,12,1437.75,0.016666667,0.066666667,0,0,"Nov","2","2","3","1","Returning_Visitor","FALSE","FALSE",12,1437.75,0,0.05,0,"Autumn","Long","4"
1,0,0,0,8,534.875,0.008888889,0.074074074,0,0,"Nov","2","2","1","10","Returning_Visitor","FALSE","FALSE",9,534.875,0,0.065185185,0,"Autumn","Medium","4"
3,89.75,2,16,36,1751.847727,0.005263158,0.023684211,0,0,"Nov","2","2","7","1","Returning_Visitor","FALSE","FALSE",41,1857.597727,0,0.018421053,0,"Autumn","Long","4"
0,0,0,0,26,1435.375,0,0.020833333,20.79483821,0,"Dec","2","2","4","2","Returning_Visitor","FALSE","FALSE",26,1435.375,0.799801469615385,0.020833333,20.3616124208899,"Winter","Long","4"
0,0,0,0,37,638.25,0.005555556,0.016666667,0,0,"Nov","2","2","4","1","Returning_Visitor","FALSE","TRUE",37,638.25,0,0.011111111,0,"Autumn","Medium","4"
5,97.83333333,0,0,15,489,0,0.00625,81.334441,0,"Dec","8","13","9","20","Other","FALSE","TRUE",20,586.83333333,4.06672205,0.00625,80.82610074375,"Winter","Medium","4"
0,0,0,0,25,954.0833333,0.034722222,0.061527778,120.587914,0,"Nov","3","2","1","13","Returning_Visitor","FALSE","FALSE",25,954.0833333,4.82351656,0.026805556,109.238949025923,"Autumn","Medium","4"
5,48.97619048,1,65,40,1159.5671,0,0.016324111,12.48912129,0,"Dec","1","1","4","2","Returning_Visitor","TRUE","FALSE",46,1273.54329048,0.27150263673913,0.016324111,12.2852474877696,"Winter","Long","4"
0,0,0,0,10,80.5,0.083333333,0.092222222,0,0,"Dec","2","2","1","3","Returning_Visitor","FALSE","FALSE",10,80.5,0,0.00888888900000001,0,"Winter","Short","4"
0,0,0,0,2,27.5,0,0.1,0,0,"Nov","2","2","1","1","Returning_Visitor","TRUE","FALSE",2,27.5,0,0.1,0,"Autumn","Short","4"
0,0,0,0,9,258.2916667,0,0.022222222,0,0,"Nov","2","5","3","2","Returning_Visitor","FALSE","FALSE",9,258.2916667,0,0.022222222,0,"Autumn","Short","4"
0,0,0,0,8,101.8333333,0,0.058333333,0,0,"Nov","2","2","3","2","Returning_Visitor","FALSE","FALSE",8,101.8333333,0,0.058333333,0,"Autumn","Short","4"
8,247.0833333,0,0,163,4600.540873,0.008383234,0.021052657,5.28608849,0,"Nov","2","4","3","2","Returning_Visitor","FALSE","TRUE",171,4847.6242063,0.0309127981871345,0.012669423,5.1314207037134,"Autumn","Very Long","1"
1,25.75,5,452.0833333,34,953.5892857,0,0.011071429,8.838027292,0,"Dec","2","2","3","2","Returning_Visitor","FALSE","FALSE",40,1431.422619,0.2209506823,0.011071429,8.74017770033656,"Winter","Long","1"
8,222.75,3,15.75,61,1749.842262,0.015196078,0.02894958,0,0,"Nov","1","1","1","3","Returning_Visitor","TRUE","FALSE",72,1988.342262,0,0.013753502,0,"Autumn","Long","1"
9,230.6666667,0,0,66,2178.85,0.003555556,0.010977778,11.73221807,0,"Nov","2","2","3","2","Returning_Visitor","TRUE","TRUE",75,2409.5166667,0.156429574266667,0.007422222,11.5621677593888,"Autumn","Long","4"
11,167.4061355,0,0,49,1512.574405,0,0.007188359,0,0,"Nov","1","1","3","2","New_Visitor","FALSE","FALSE",60,1679.9805405,0,0.007188359,0,"Autumn","Long","4"
4,19.66666667,3,254.9166667,147,4254.666667,0.008445946,0.01925038,0,0,"Nov","2","2","1","1","Returning_Visitor","FALSE","FALSE",154,4529.25000037,0,0.010804434,0,"Autumn","Very Long","1"
0,0,0,0,1,0,0.2,0.2,0,0,"Dec","3","2","6","1","Returning_Visitor","FALSE","FALSE",1,0,0,0,0,"Winter","Zero","3"
0,0,0,0,24,506.452381,0,0.009090909,76.7910465,0,"Nov","2","4","1","3","New_Visitor","FALSE","TRUE",24,506.452381,3.1996269375,0.009090909,76.0929460842537,"Autumn","Medium","4"
0,0,2,36.5,41,1383.661111,0.002790698,0.011436389,0,0,"Dec","1","1","1","2","Returning_Visitor","FALSE","FALSE",43,1420.161111,0,0.008645691,0,"Winter","Long","4"
3,99,0,0,58,1261.658333,0,0.003452381,0,0,"Nov","1","2","9","2","New_Visitor","FALSE","TRUE",61,1360.658333,0,0.003452381,0,"Autumn","Long","4"
0,0,0,0,12,466.125,0,0.022222222,0,0,"Nov","3","2","1","3","Returning_Visitor","FALSE","FALSE",12,466.125,0,0.022222222,0,"Autumn","Medium","4"
5,96,0,0,81,2833.814103,0.00021645,0.025137085,0,0,"Nov","4","1","7","2","Returning_Visitor","FALSE","FALSE",86,2929.814103,0,0.024920635,0,"Autumn","Long","4"
0,0,0,0,25,711.1666667,0,0.016,0,0,"Dec","2","2","2","3","Returning_Visitor","FALSE","FALSE",25,711.1666667,0,0.016,0,"Winter","Medium","4"
0,0,2,207.25,114,3788.8,0.003478261,0.010434783,1.795451001,0,"Dec","2","2","3","2","Returning_Visitor","TRUE","FALSE",116,3996.05,0.0154780258706897,0.006956522,1.77053597793554,"Winter","Very Long","1"
0,0,0,0,4,213.5,0,0.1,0,0,"Dec","2","10","9","1","Returning_Visitor","FALSE","FALSE",4,213.5,0,0.1,0,"Winter","Short","4"
2,94,1,4,264,8584.025049,0.006289308,0.023315309,0,0,"Nov","2","2","1","2","Returning_Visitor","FALSE","TRUE",267,8682.025049,0,0.017026001,0,"Autumn","Very Long","1"
0,0,0,0,8,1004.5,0,0.05,27.77725875,0,"Dec","1","1","4","1","Returning_Visitor","FALSE","TRUE",8,1004.5,3.47215734375,0.05,26.3883958125,"Winter","Long","4"
2,46.5,0,0,90,1322.004437,0,0.00547491,16.87878625,0,"Dec","2","2","7","10","Returning_Visitor","FALSE","FALSE",92,1368.504437,0.183465067934783,0.00547491,16.786376414372,"Winter","Long","4"
0,0,0,0,53,2051.466667,0.004528302,0.017735849,0,0,"Nov","2","2","1","2","Returning_Visitor","FALSE","TRUE",53,2051.466667,0,0.013207547,0,"Autumn","Long","4"
3,60.25,0,0,8,131.5833333,0.02,0.013333333,0,0,"Nov","3","2","1","2","New_Visitor","FALSE","FALSE",11,191.8333333,0,-0.006666667,0,"Autumn","Short","4"
2,69.5,0,0,21,308.4583333,0.027272727,0.043939394,0,0,"Dec","2","2","1","13","Returning_Visitor","FALSE","FALSE",23,377.9583333,0,0.016666667,0,"Winter","Medium","4"
2,15,0,0,1,8,0,0.066666667,0,0,"Nov","2","4","1","2","Returning_Visitor","FALSE","FALSE",3,23,0,0.066666667,0,"Autumn","Short","4"
1,70.5,0,0,12,541.5357143,0,0.008333333,115.7819471,0,"Nov","2","5","3","2","New_Visitor","TRUE","TRUE",13,612.0357143,8.90630362307692,0.008333333,114.817097579427,"Autumn","Medium","4"
0,0,0,0,22,282.0833333,0.045454545,0.063636364,0,0,"Nov","2","2","4","1","Returning_Visitor","FALSE","FALSE",22,282.0833333,0,0.018181819,0,"Autumn","Short","4"
5,191.8333333,1,17,10,209.3333333,0,0.018181818,0,0,"Dec","1","1","8","2","Returning_Visitor","FALSE","FALSE",16,418.1666666,0,0.018181818,0,"Winter","Medium","4"
0,0,3,121.25,89,3296.602091,0.00326087,0.017287492,0,0,"Dec","1","1","4","2","Returning_Visitor","FALSE","FALSE",92,3417.852091,0,0.014026622,0,"Winter","Very Long","1"
3,136,0,0,39,1426.583333,0,0.020731707,3.941736143,0,"Nov","2","2","4","2","Returning_Visitor","FALSE","FALSE",42,1562.583333,0.093850860547619,0.020731707,3.86001722421201,"Autumn","Long","4"
0,0,2,288,132,6725.66369,0.003731343,0.01286425,0,0,"Nov","2","2","2","2","Returning_Visitor","FALSE","FALSE",134,7013.66369,0,0.009132907,0,"Autumn","Very Long","1"
5,110.75,0,0,11,146.75,0,0.02,0,0,"Nov","1","1","1","15","Returning_Visitor","FALSE","FALSE",16,257.5,0,0.02,0,"Autumn","Short","4"
0,0,0,0,1,0,0.2,0.2,0,0,"Dec","2","4","1","1","Returning_Visitor","TRUE","FALSE",1,0,0,0,0,"Winter","Zero","3"
0,0,0,0,4,10,0.1,0.15,0,0,"Nov","2","2","1","1","Returning_Visitor","FALSE","FALSE",4,10,0,0.05,0,"Autumn","Short","3"
0,0,0,0,21,864.4583333,0.003174603,0.01031746,0,0,"Dec","3","2","1","2","New_Visitor","FALSE","FALSE",21,864.4583333,0,0.007142857,0,"Winter","Medium","4"
3,22,0,0,15,259.75,0,0.010416667,88.80448992,0,"Dec","2","2","1","2","Returning_Visitor","TRUE","TRUE",18,281.75,4.93358277333333,0.010416667,87.8794431203985,"Winter","Short","4"
0,0,0,0,23,1215.666667,0,0.004761905,0,0,"Dec","2","2","5","2","New_Visitor","FALSE","FALSE",23,1215.666667,0,0.004761905,0,"Winter","Long","4"
0,0,0,0,4,66.5,0,0.025,0,0,"Dec","2","2","1","10","Returning_Visitor","FALSE","FALSE",4,66.5,0,0.025,0,"Winter","Short","4"
7,164.5833333,1,28.5,115,3427.665476,0,0.016290123,4.970219813,0,"Nov","2","2","4","10","Returning_Visitor","FALSE","TRUE",123,3620.7488093,0.0404082911626016,0.016290123,4.88925432090919,"Autumn","Very Long","1"
0,0,3,62.75,24,680.2559524,0.015384615,0.038461538,72.06822266,0,"Nov","1","1","8","10","Returning_Visitor","FALSE","FALSE",27,743.0059524,2.66919343185185,0.023076923,68.2302700333675,"Autumn","Medium","4"
1,4,0,0,8,492.25,0,0.044444444,0,0,"Dec","2","2","1","2","New_Visitor","FALSE","FALSE",9,496.25,0,0.044444444,0,"Winter","Medium","4"
0,0,0,0,27,799.375,0.007407407,0.027601411,0,0,"Dec","3","2","2","1","Returning_Visitor","TRUE","FALSE",27,799.375,0,0.020194004,0,"Winter","Medium","4"
1,140.5,0,0,19,1475.166667,0.02037037,0.043333333,16.9796231,0,"Nov","3","2","2","10","Returning_Visitor","FALSE","FALSE",20,1615.666667,0.848981155,0.022962963,15.9129464184207,"Autumn","Long","4"
1,31.5,0,0,3,32.83333333,0,0.05,0,0,"Dec","2","2","9","2","New_Visitor","TRUE","FALSE",4,64.33333333,0,0.05,0,"Winter","Short","4"
0,0,2,82,134,4772.919574,0.00344942,0.01682332,5.667450916,0,"Nov","1","2","1","2","Returning_Visitor","FALSE","TRUE",136,4854.919574,0.0416724332058824,0.0133739,5.55288504324106,"Autumn","Very Long","1"
8,105,1,24.5,70,5778.966667,0.005921856,0.023453364,0,0,"Nov","2","2","1","8","Returning_Visitor","TRUE","FALSE",79,5908.466667,0,0.017531508,0,"Autumn","Very Long","1"
0,0,0,0,2,20,0,0.1,0,0,"Dec","2","2","1","1","Returning_Visitor","FALSE","FALSE",2,20,0,0.1,0,"Winter","Short","4"
1,139.5,0,0,18,816.8333333,0,0.005263158,0,0,"Nov","2","2","3","2","New_Visitor","FALSE","FALSE",19,956.3333333,0,0.005263158,0,"Autumn","Medium","4"
4,59.5,2,662,31,1586.154762,0.016666667,0.037334126,0,0,"Nov","1","1","1","2","Returning_Visitor","FALSE","FALSE",37,2307.654762,0,0.020667459,0,"Autumn","Long","4"
4,208.8888889,4,134,37,1335.809127,0.024242424,0.038460744,6.062330164,0,"Dec","1","1","6","1","Returning_Visitor","FALSE","FALSE",45,1678.6980159,0.134718448088889,0.01421832,5.68785526273765,"Winter","Long","1"
0,0,0,0,24,743.75,0,0.016666667,0,0,"Dec","2","2","2","2","New_Visitor","TRUE","FALSE",24,743.75,0,0.016666667,0,"Winter","Medium","4"
0,0,1,17.75,65,6203.690476,0.007395833,0.027280668,0,0,"Dec","2","1","1","2","Returning_Visitor","FALSE","FALSE",66,6221.440476,0,0.019884835,0,"Winter","Very Long","1"
2,41.5,1,57.5,19,2689.625,0,0.024242424,0,0,"Dec","2","2","3","2","Returning_Visitor","FALSE","FALSE",22,2788.625,0,0.024242424,0,"Winter","Long","4"
4,63.75,0,0,13,774.7288136,0,0.012150434,0,0,"Nov","2","2","6","2","Returning_Visitor","FALSE","TRUE",17,838.4788136,0,0.012150434,0,"Autumn","Medium","4"
2,9,1,0,106,6617.791228,0.009047619,0.026412307,1.777492546,0,"Nov","3","2","1","1","Returning_Visitor","TRUE","TRUE",109,6626.791228,0.0163072710642202,0.017364688,1.71488755656414,"Autumn","Very Long","1"
0,0,2,65.5,4,71.5,0,0.033333333,0,0,"Nov","2","2","1","11","Returning_Visitor","TRUE","FALSE",6,137,0,0.033333333,0,"Autumn","Short","4"
2,67.5,0,0,7,393.5,0,0.025,0,0,"Dec","2","2","1","2","New_Visitor","FALSE","FALSE",9,461,0,0.025,0,"Winter","Medium","4"
4,37.5,2,82,4,96.625,0,0.0175,0,0,"Nov","2","2","9","2","New_Visitor","FALSE","FALSE",10,216.125,0,0.0175,0,"Autumn","Short","4"
0,0,0,0,3,0,0.2,0.2,0,0,"Nov","3","2","4","3","Returning_Visitor","TRUE","FALSE",3,0,0,0,0,"Autumn","Zero","3"
9,181.275,2,65,120,3283.715359,0.004651163,0.024543027,2.442153455,0,"Nov","1","2","1","2","Returning_Visitor","FALSE","FALSE",131,3529.990359,0.0186423927862595,0.019891864,2.37113554368084,"Autumn","Very Long","1"
0,0,0,0,5,62.75,0,0.04,0,0,"Dec","2","2","6","2","Returning_Visitor","TRUE","FALSE",5,62.75,0,0.04,0,"Winter","Short","4"
6,149.7619048,3,267.25,120,3934.201024,0.002459016,0.023646,8.788976395,0,"Nov","2","2","4","2","Returning_Visitor","TRUE","FALSE",129,4351.2129288,0.0681315999612403,0.021186984,8.56005106846011,"Autumn","Very Long","1"
2,104,1,136.5,12,977.5333333,0,0.015384615,0,0,"Dec","2","2","1","2","Returning_Visitor","FALSE","FALSE",15,1218.0333333,0,0.015384615,0,"Winter","Long","4"
0,0,0,0,41,4373.847619,0.00232288,0.033787661,0,0,"Dec","2","5","1","3","Returning_Visitor","TRUE","FALSE",41,4373.847619,0,0.031464781,0,"Winter","Very Long","4"
0,0,0,0,7,162.25,0.071428571,0.09047619,0,0,"Dec","2","2","3","3","Returning_Visitor","FALSE","FALSE",7,162.25,0,0.019047619,0,"Winter","Short","4"
0,0,0,0,1,0,0.2,0.2,0,0,"Nov","3","2","4","1","Other","FALSE","FALSE",1,0,0,0,0,"Autumn","Zero","3"
0,0,0,0,35,584.3083333,0,0.008571429,0,0,"Dec","3","2","3","1","Returning_Visitor","FALSE","FALSE",35,584.3083333,0,0.008571429,0,"Winter","Medium","4"
0,0,0,0,18,559,0.047058824,0.098039216,0,0,"Nov","1","1","4","1","Returning_Visitor","TRUE","FALSE",18,559,0,0.050980392,0,"Autumn","Medium","4"
0,0,0,0,10,305,0,0.02,0,0,"Nov","2","2","1","8","Returning_Visitor","FALSE","FALSE",10,305,0,0.02,0,"Autumn","Medium","4"
1,27.5,0,0,20,922.7083333,0,0.00952381,103.1402899,0,"Dec","2","2","6","2","New_Visitor","FALSE","TRUE",21,950.2083333,4.91144237619048,0.00952381,102.158001375647,"Winter","Medium","4"
0,0,0,0,6,97.5,0,0.016666667,0,0,"Dec","1","1","3","2","Returning_Visitor","FALSE","FALSE",6,97.5,0,0.016666667,0,"Winter","Short","4"
1,88,0,0,22,516.8333333,0,0.016666667,0,0,"Dec","1","1","3","8","Returning_Visitor","FALSE","FALSE",23,604.8333333,0,0.016666667,0,"Winter","Medium","4"
2,29.75,0,0,33,689.202381,0.001010101,0.027020202,0,0,"Dec","2","2","2","2","Returning_Visitor","FALSE","FALSE",35,718.952381,0,0.026010101,0,"Winter","Medium","4"
9,497.1666667,0,0,20,1170.166667,0.012121212,0.023484848,0,0,"Nov","3","2","3","2","Returning_Visitor","FALSE","FALSE",29,1667.3333337,0,0.011363636,0,"Autumn","Long","4"
7,135.2,5,430.3333333,68,3974.534501,0.013513514,0.019008442,0,0,"Nov","3","2","1","13","Returning_Visitor","TRUE","FALSE",80,4540.0678343,0,0.005494928,0,"Autumn","Very Long","1"
1,27.5,3,17,1,10,0,0.04,0,0,"Nov","1","1","1","8","New_Visitor","FALSE","TRUE",5,54.5,0,0.04,0,"Autumn","Short","4"
0,0,1,14,19,1666.75,0,0.021052632,0,0,"Nov","8","13","9","20","Other","FALSE","FALSE",20,1680.75,0,0.021052632,0,"Autumn","Long","4"
17,311.25,4,428.547619,139,3891.214286,0.001973684,0.011184211,86.79082569,0,"Dec","2","2","1","6","Returning_Visitor","FALSE","FALSE",160,4631.011905,0.5424426605625,0.009210527,85.6507569478258,"Winter","Very Long","1"
4,93.75,0,0,70,2161.388889,0.008767123,0.017491169,0,0,"Nov","1","1","1","2","Returning_Visitor","FALSE","TRUE",74,2255.138889,0,0.008724046,0,"Autumn","Long","4"
1,43.5,0,0,79,2006.834416,0.002531646,0.006439185,0,0,"Nov","3","3","1","3","Returning_Visitor","TRUE","FALSE",80,2050.334416,0,0.003907539,0,"Autumn","Long","4"
0,0,1,29.5,7,103.5208333,0,0.002777778,0,0,"Nov","3","2","8","1","Returning_Visitor","TRUE","FALSE",8,133.0208333,0,0.002777778,0,"Autumn","Short","4"
0,0,0,0,6,123.75,0,0.011111111,0,0,"Dec","2","2","7","6","Returning_Visitor","FALSE","FALSE",6,123.75,0,0.011111111,0,"Winter","Short","4"
